latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
25.0,67.0,2022-02-19 12:00:00,302.36847,17.0,29.22,84.59,81.6,27.56
25.0,67.0,2022-02-19 18:00:00,295.99838,47.4,22.85,73.13,72.4,22.44
25.0,67.0,2022-02-20 00:00:00,293.97757,59.1,20.83,69.49,68.9,20.5
25.0,67.0,2022-02-20 06:00:00,301.40927,20.3,28.26,82.87,80.5,26.94
25.0,67.0,2022-02-20 12:00:00,300.80783,24.8,27.66,81.78,80.0,26.67
25.0,67.0,2022-02-20 18:00:00,295.523,68.6,22.37,72.27,72.4,22.44
25.0,67.0,2022-02-21 00:00:00,294.08093,82.4,20.93,69.68,70.2,21.22
25.0,67.0,2022-02-21 06:00:00,300.1207,45.2,26.97,80.55,80.8,27.11
25.0,67.0,2022-02-21 12:00:00,299.2129,42.2,26.06,78.91,78.5,25.83
25.0,67.0,2022-02-21 18:00:00,295.07187,76.2,21.92,71.46,71.9,22.17
25.0,67.0,2022-02-22 00:00:00,294.15686,83.0,21.01,69.81,70.4,21.33
25.0,67.0,2022-02-22 06:00:00,299.4816,50.7,26.33,79.4,79.4,26.33
25.0,67.0,2022-02-22 12:00:00,299.8531,40.4,26.7,80.07,79.7,26.5
25.0,67.0,2022-02-22 18:00:00,295.03946,76.6,21.89,71.4,71.8,22.11
25.0,67.0,2022-02-23 00:00:00,293.1681,86.7,20.02,68.03,68.6,20.33
25.0,67.0,2022-02-23 06:00:00,301.14276,21.1,27.99,82.39,80.2,26.78
25.0,67.0,2022-02-23 12:00:00,303.43484,13.6,30.28,86.51,83.0,28.33
25.0,67.0,2022-02-23 18:00:00,295.81653,41.0,22.67,72.8,71.7,22.06
25.0,67.0,2022-02-24 00:00:00,293.8923,59.7,20.74,69.34,68.8,20.44
25.0,67.0,2022-02-24 06:00:00,300.61945,24.5,27.47,81.45,79.7,26.5
25.0,67.0,2022-02-24 12:00:00,301.53082,24.2,28.38,83.09,80.8,27.11
25.0,67.0,2022-02-24 18:00:00,295.24026,62.0,22.09,71.76,71.6,22.0
25.0,67.0,2022-02-25 00:00:00,293.36478,73.0,20.21,68.39,68.4,20.22
25.0,67.0,2022-02-25 06:00:00,299.8926,31.9,26.74,80.14,79.4,26.33
25.0,67.0,2022-02-25 12:00:00,299.3,37.0,26.15,79.07,78.4,25.78
25.0,67.0,2022-02-25 18:00:00,294.44485,71.7,21.29,70.33,70.4,21.33
25.0,67.0,2022-02-26 00:00:00,293.1317,78.2,19.98,67.97,68.1,20.06
25.0,67.0,2022-02-26 06:00:00,300.5429,29.3,27.39,81.31,80.0,26.67
25.0,67.0,2022-02-26 12:00:00,303.22498,26.5,30.07,86.13,83.5,28.61
25.0,67.0,2022-02-26 18:00:00,296.68396,60.1,23.53,74.36,74.3,23.5
25.0,67.0,2022-02-27 00:00:00,294.3819,39.1,21.23,70.22,68.8,20.44
25.0,67.0,2022-02-27 06:00:00,299.7826,28.1,26.63,79.94,79.0,26.11
25.0,67.0,2022-02-27 12:00:00,301.84708,22.4,28.7,83.65,81.1,27.28
25.0,67.0,2022-02-27 18:00:00,296.73718,34.2,23.59,74.46,73.2,22.89
25.0,67.0,2022-02-28 00:00:00,294.27338,41.2,21.12,70.02,68.7,20.39
25.0,67.0,2022-02-28 06:00:00,300.19037,26.7,27.04,80.67,79.7,26.5
25.0,67.0,2022-02-28 12:00:00,300.6804,31.9,27.53,81.55,80.3,26.83
25.0,67.0,2022-02-28 18:00:00,295.99252,57.3,22.84,73.12,72.8,22.67
25.0,67.0,2022-03-01 00:00:00,293.73474,76.2,20.58,69.05,69.2,20.67
25.0,67.0,2022-03-01 06:00:00,300.28525,36.8,27.14,80.84,80.2,26.78
25.0,67.0,2022-03-01 12:00:00,299.94296,43.0,26.79,80.23,80.0,26.67
25.0,67.0,2022-03-01 18:00:00,295.31674,81.4,22.17,71.9,72.6,22.56
25.0,67.0,2022-03-02 00:00:00,294.0118,82.6,20.86,69.55,70.1,21.17
25.0,67.0,2022-03-02 06:00:00,299.4875,32.7,26.34,79.41,78.6,25.89
25.0,67.0,2022-03-02 12:00:00,300.1994,37.7,27.05,80.69,80.2,26.78
25.0,67.0,2022-03-02 18:00:00,295.93478,58.4,22.78,73.01,72.8,22.67
25.0,67.0,2022-03-03 00:00:00,293.95615,50.2,20.81,69.45,68.5,20.28
25.0,67.0,2022-03-03 06:00:00,298.98737,34.9,25.84,78.51,77.7,25.39
25.0,67.0,2022-03-03 12:00:00,299.67035,37.9,26.52,79.74,79.2,26.22
25.0,67.0,2022-03-03 18:00:00,295.71622,58.5,22.57,72.62,72.3,22.39
25.0,67.0,2022-03-04 00:00:00,293.70847,78.2,20.56,69.01,69.3,20.72
