Year,District_id,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1993.0,609.0,49.76,44.15,86.63,67.48,76.02,40.39,3.81,2.73,4.48,4.56,6.57,14.44,20.85,4.42,6.7,5.82,12.51,12.17,13.87,2.57,4.41,5.97,33.23,11.09
1994.0,609.0,108.2,80.41,21.81,20.18,21.83,21.91,2.34,1.73,2.61,3.12,2.31,3.21,5.67,22.07,5.33,5.6,9.5,5.54,15.17,8.56,9.56,8.78,13.31,24.28
1995.0,609.0,73.36,98.14,61.18,112.53,69.2,18.91,3.5,3.79,1.71,1.62,6.31,6.85,10.99,10.23,11.24,4.62,17.73,10.01,11.53,21.15,3.85,4.67,7.33,15.48
1996.0,609.0,66.99,140.41,94.87,98.98,30.88,26.9,3.27,2.46,2.81,3.42,6.86,2.75,11.76,9.01,30.17,26.21,15.43,18.85,7.64,3.41,4.67,7.75,39.97,42.78
1997.0,609.0,22.55,69.35,121.76,143.53,23.1,21.07,4.29,2.81,1.89,1.76,2.72,2.82,4.22,21.21,4.27,3.4,12.32,14.16,15.22,17.63,7.76,16.95,23.61,36.27
1998.0,609.0,55.44,95.66,73.57,139.43,13.39,27.02,20.82,10.13,5.48,4.58,3.5,3.25,2.02,8.95,22.86,6.24,10.0,7.44,9.37,19.64,3.66,3.59,7.79,9.74
1999.0,609.0,59.59,51.12,63.57,41.21,21.83,20.93,11.88,4.23,1.67,1.61,2.26,2.38,16.98,8.7,6.64,8.0,8.98,4.04,4.8,1.81,4.96,4.07,18.53,22.04
2000.0,609.0,29.6,52.4,79.9,21.72,14.37,32.29,2.15,1.53,2.43,2.16,2.32,2.39,16.97,8.63,7.59,3.91,1.52,4.63,2.04,6.65,9.38,5.63,37.64,11.34
2001.0,609.0,62.24,78.64,47.39,29.1,16.36,24.9,2.34,1.48,1.58,2.07,2.27,4.58,4.27,4.44,4.36,5.17,3.34,14.05,2.08,7.42,8.44,9.47,33.46,48.67
2002.0,609.0,65.51,86.84,38.2,11.32,27.33,17.49,2.25,1.42,1.73,1.36,4.5,2.28,5.98,6.04,2.47,8.97,8.67,7.8,10.56,5.52,2.56,13.7,35.4,15.93
2003.0,609.0,30.98,36.49,98.6,33.44,37.58,31.8,4.36,2.83,2.25,1.6,4.53,4.08,4.55,12.28,7.1,87.34,8.25,19.31,6.99,6.07,4.2,8.41,10.46,57.03
2004.0,609.0,55.03,93.42,73.35,72.49,16.91,30.45,2.25,1.85,3.77,3.16,4.17,3.1,10.11,32.13,4.41,8.86,1.93,5.21,2.84,20.63,8.3,11.38,30.91,56.93
2005.0,609.0,61.58,66.13,80.49,65.45,8.56,10.98,9.92,2.43,1.53,4.7,2.46,5.03,12.8,32.82,46.63,6.74,19.31,37.55,2.3,11.14,4.9,7.62,16.43,23.95
2006.0,609.0,66.51,42.27,70.07,24.86,44.98,41.28,3.75,1.45,1.47,1.42,2.88,5.4,21.83,8.1,4.12,12.89,14.17,6.93,6.75,10.01,5.49,15.54,15.3,59.85
2007.0,609.0,86.56,115.49,83.54,44.54,72.82,33.73,10.47,9.99,5.03,3.85,14.2,4.56,3.76,3.87,68.41,19.39,45.72,17.79,4.68,2.86,10.79,9.41,42.06,96.82
2008.0,609.0,50.25,69.29,50.67,50.99,47.04,25.2,1.77,1.29,1.45,5.15,5.34,2.86,36.99,18.57,4.56,5.21,1.93,8.09,35.38,5.2,6.82,22.19,61.37,55.24
2009.0,609.0,79.3,72.39,106.24,44.18,26.78,29.11,7.89,1.61,1.38,1.35,5.64,8.26,17.9,21.4,29.47,3.14,3.25,30.66,20.53,2.39,9.06,3.9,22.89,8.5
2010.0,609.0,37.04,56.12,26.85,78.02,32.1,12.08,2.03,1.32,2.03,1.99,4.35,3.76,6.29,6.94,22.22,8.0,10.99,2.13,3.28,5.18,16.77,6.51,17.52,12.61
2011.0,609.0,69.46,100.21,69.01,107.54,42.85,22.22,2.2,4.41,1.4,1.34,3.29,5.02,3.78,5.91,31.4,35.16,5.69,6.12,17.97,8.51,5.63,9.93,28.43,52.74
2012.0,609.0,89.15,84.37,100.8,80.93,94.06,35.27,1.98,2.03,1.65,1.6,2.51,2.81,13.01,9.96,10.34,8.64,5.08,6.36,35.87,19.12,7.5,3.19,10.57,6.56
2013.0,609.0,86.79,22.75,59.41,109.25,102.25,70.26,6.7,11.22,1.46,1.55,8.96,10.78,5.47,17.89,41.41,50.63,11.61,12.44,6.3,14.63,3.57,4.62,48.75,25.43
2014.0,609.0,87.21,94.39,182.7,32.99,37.85,25.89,12.73,2.35,4.33,2.51,2.17,2.71,17.2,16.25,22.6,9.84,26.29,21.85,12.17,37.04,15.55,10.97,10.94,29.74
