time,t2m_cel,trigger
2009-04-19,30.25,0
2009-04-20,31.175,0
2009-04-21,29.625,0
2009-04-22,28.45,0
2009-04-23,27.9,0
2009-04-24,27.200000000000003,0
2009-04-25,27.95,0
2009-04-26,29.45,0
2009-04-27,31.6,0
2009-04-28,32.025000000000006,0
2009-04-29,33.3,0
2009-04-30,33.1575,0
2009-05-01,33.495,0
2009-05-02,33.5775,0
2009-05-03,33.125,0
2009-05-04,28.395,0
2009-05-05,27.0725,0
2009-05-06,28.62,0
2009-05-07,30.175000000000004,0
2009-05-08,31.775,0
2009-05-09,31.775,0
2009-05-10,31.41,0
2009-05-11,30.75,0
2009-05-12,30.375,0
2009-05-13,33.075,0
2009-05-14,35.1,0
2009-05-15,35.35,0
2009-05-16,35.557500000000005,0
2009-05-17,36.15,0
2009-05-18,37.075,0
2009-05-19,37.5325,0
2009-05-20,37.1025,0
2009-05-21,35.8,0
2009-05-22,35.8,0
2009-05-23,35.585,0
2009-05-24,35.55,0
2009-05-25,32.35,0
2009-05-26,32.55,0
2009-05-27,33.8175,0
2009-05-28,34.897499999999994,0
2009-05-29,34.55,0
2009-05-30,34.9325,0
2009-05-31,34.8825,0
2009-06-01,34.825,0
2009-06-02,35.525,0
2009-06-03,37.05,0
2009-06-04,37.075,0
2009-06-05,38.15,0
2009-06-06,35.9,0
2009-06-07,33.15,0
2009-06-08,32.85,0
2009-06-09,34.1,0
2009-06-10,36.525,0
2009-06-11,36.275000000000006,0
2009-06-12,35.275,0
2009-06-13,34.175,0
2009-06-14,35.305,0
2009-06-15,34.75,0
2009-06-16,30.85,0
2009-06-17,31.5,0
2009-06-18,33.95,0
2009-06-19,34.550000000000004,0
2009-06-20,34.45,0
2009-06-21,35.375,0
2009-06-22,36.95,0
2009-06-23,37.775000000000006,0
2009-06-24,38.4,0
2009-06-25,39.35,0
2009-06-26,39.475,0
2009-06-27,40.835,0
2009-06-28,41.27,1
2009-06-29,40.25,0
2009-06-30,39.1,0
2009-07-01,38.6,0
2009-07-02,37.1,0
2009-07-03,34.575,0
2009-07-04,35.45,0
2009-07-05,35.575,0
2009-07-06,37.475,0
2009-07-07,38.725,0
