event_ref,year,loss
R02_2016R1_Sim_00370161,3312,2.47889638
R02_2016R1_Sim_00371196,3321,2.47889638
R02_2016R1_Sim_00371263,3322,67.88138341999999
R02_2016R1_Sim_00371454,3323,80.91423368
R02_2016R1_Sim_00371797,3327,7.77198839
R02_2016R1_Sim_00372030,3329,1.2381413000000001
R02_2016R1_Sim_00372224,3330,98.65722154
R02_2016R1_Sim_00373093,3339,28.18450844
R02_2016R1_Sim_00373577,3343,7.76242995
R02_2016R1_Sim_00373730,3344,96.62480043
R02_2016R1_Sim_00374543,3352,29.824786669999998
R02_2016R1_Sim_00374799,3354,22.139838929999996
R02_2016R1_Sim_00375997,3365,2.47889638
R02_2016R1_Sim_00376385,3369,6.3137564600000005
R02_2016R1_Sim_00376569,3370,17.15503299
R02_2016R1_Sim_00377025,3374,2.47889638
R02_2016R1_Sim_00377346,3377,31.022348050000005
R02_2016R1_Sim_00377433,3378,90.07216572000002
R02_2016R1_Sim_00377595,3379,110.36442017
R02_2016R1_Sim_00379076,3393,46.7329148
R02_2016R1_Sim_00379325,3395,80.91423368
R02_2016R1_Sim_00380881,3410,54.49534475
R02_2016R1_Sim_00380965,3411,101.00802767
R02_2016R1_Sim_00381129,3412,93.73483847
R02_2016R1_Sim_00382298,3423,27.400700800000003
R02_2016R1_Sim_00383895,3439,7.77198839
R02_2016R1_Sim_00385300,3451,1.2381413000000001
R02_2016R1_Sim_00385550,3453,63.78186702000001
R02_2016R1_Sim_00386886,3465,7.77198839
R02_2016R1_Sim_00387002,3466,14.377408979999998
R02_2016R1_Sim_00389029,3483,58.43812322
R02_2016R1_Sim_00389223,3484,101.86687468
R02_2016R1_Sim_00390423,3496,7.77198839
R02_2016R1_Sim_00391186,3502,1.2381413000000001
R02_2016R1_Sim_00391435,3504,107.68963013999999
R02_2016R1_Sim_00392070,3510,2.47889638
R02_2016R1_Sim_00392647,3515,99.70698116999999
R02_2016R1_Sim_00393228,3521,20.381526469999997
R02_2016R1_Sim_00393321,3522,6.30558085
R02_2016R1_Sim_00393476,3523,98.65722154
R02_2016R1_Sim_00394553,3534,14.377408979999998
R02_2016R1_Sim_00394961,3537,68.40720867
R02_2016R1_Sim_00396430,3551,47.10823345
R02_2016R1_Sim_00396682,3553,98.65722154
R02_2016R1_Sim_00397165,3558,13.03285026
R02_2016R1_Sim_00398581,3570,7.77198839
R02_2016R1_Sim_00399029,3573,2.47889638
R02_2016R1_Sim_00399620,3578,107.68963013999999
R02_2016R1_Sim_00399693,3579,47.10823345
R02_2016R1_Sim_00399937,3581,104.52247212999998
R02_2016R1_Sim_00400791,3590,5.09465122
R02_2016R1_Sim_00400982,3592,2.7776240100000003
R02_2016R1_Sim_00401124,3593,7.77198839
R02_2016R1_Sim_00401282,3594,2.47889638
R02_2016R1_Sim_00401506,3596,69.96248231999999
R02_2016R1_Sim_00403414,3614,7.76242995
R02_2016R1_Sim_00403573,3615,109.09573447
R02_2016R1_Sim_00404097,3620,17.63228023
R02_2016R1_Sim_00404348,3622,96.62480043
R02_2016R1_Sim_00405708,3635,16.07700658
R02_2016R1_Sim_00405954,3637,107.68963013999999
R02_2016R1_Sim_00407041,3648,7.77198839
R02_2016R1_Sim_00407462,3651,59.0823549
R02_2016R1_Sim_00409238,3667,7.77198839
R02_2016R1_Sim_00409629,3670,6.3137564600000005
R02_2016R1_Sim_00409651,3670,98.65722154
R02_2016R1_Sim_00411188,3684,13.009890320000002
R02_2016R1_Sim_00411489,3687,21.53432012
R02_2016R1_Sim_00411559,3688,11.543053630000001
R02_2016R1_Sim_00411731,3689,109.09573447
R02_2016R1_Sim_00412830,3699,55.37435841
R02_2016R1_Sim_00412992,3700,109.09573447
R02_2016R1_Sim_00413371,3704,6.60542059
R02_2016R1_Sim_00414076,3710,7.77198839
R02_2016R1_Sim_00414836,3716,1.2381413000000001
R02_2016R1_Sim_00415077,3718,111.60256147
R02_2016R1_Sim_00416511,3732,7.77198839
R02_2016R1_Sim_00417103,3737,13.03285026
R02_2016R1_Sim_00417118,3737,1.2381413000000001
R02_2016R1_Sim_00418109,3745,29.824786669999998
R02_2016R1_Sim_00418449,3748,39.803903940000005
R02_2016R1_Sim_00418709,3750,77.77811884
R02_2016R1_Sim_00420775,3770,2.47889638
R02_2016R1_Sim_00420957,3771,110.36442017
R02_2016R1_Sim_00421291,3774,49.51053881
R02_2016R1_Sim_00421543,3776,101.86687468
R02_2016R1_Sim_00423459,3794,96.62480043
R02_2016R1_Sim_00424572,3804,107.68963013999999
R02_2016R1_Sim_00425917,3817,13.03285026
R02_2016R1_Sim_00426760,3824,13.03285026
R02_2016R1_Sim_00427228,3828,7.77198839
R02_2016R1_Sim_00428383,3837,68.40720867
R02_2016R1_Sim_00430130,3853,71.32119035
R02_2016R1_Sim_00430364,3855,85.05708551000001
R02_2016R1_Sim_00430437,3856,29.824786669999998
R02_2016R1_Sim_00430698,3858,107.68963013999999
R02_2016R1_Sim_00431643,3867,2.47889638
R02_2016R1_Sim_00432624,3876,7.77198839
R02_2016R1_Sim_00433021,3879,98.65722154
R02_2016R1_Sim_00434051,3889,1.2381413000000001
R02_2016R1_Sim_00434426,3893,113.73294485
R02_2016R1_Sim_00434605,3894,98.65722154
R02_2016R1_Sim_00435133,3900,7.77198839
R02_2016R1_Sim_00435570,3903,2.47889638
R02_2016R1_Sim_00435876,3906,32.44187284
R02_2016R1_Sim_00436124,3908,27.400700800000003
R02_2016R1_Sim_00437032,3916,99.70698116999999
R02_2016R1_Sim_00437570,3921,2.47889638
R02_2016R1_Sim_00437952,3925,2.47889638
R02_2016R1_Sim_00438143,3926,122.08110116999998
R02_2016R1_Sim_00438848,3933,43.78890252000001
R02_2016R1_Sim_00438949,3934,91.3129208
R02_2016R1_Sim_00439094,3935,22.139838929999996
R02_2016R1_Sim_00440407,3948,16.07700658
R02_2016R1_Sim_00440673,3950,99.70698116999999
R02_2016R1_Sim_00441667,3960,7.77198839
R02_2016R1_Sim_00442517,3967,19.63827085
R02_2016R1_Sim_00442927,3970,96.62480043
R02_2016R1_Sim_00445289,3991,50.9300636
R02_2016R1_Sim_00445578,3994,7.77198839
R02_2016R1_Sim_00446859,4005,13.03285026
R02_2016R1_Sim_00447970,4014,98.65722154
R02_2016R1_Sim_00448695,4021,45.53535341999999
R02_2016R1_Sim_00448944,4023,104.52247212999998
R02_2016R1_Sim_00449828,4032,2.47889638
R02_2016R1_Sim_00450628,4039,57.1509422
R02_2016R1_Sim_00450882,4041,20.682989829999997
R02_2016R1_Sim_00451228,4045,6.60542059
R02_2016R1_Sim_00452565,4056,1.2381413000000001
R02_2016R1_Sim_00452626,4057,1.2381413000000001
R02_2016R1_Sim_00452821,4058,109.09573447
R02_2016R1_Sim_00453364,4063,49.51053881
R02_2016R1_Sim_00453614,4065,107.68963013999999
R02_2016R1_Sim_00454552,4074,20.682989829999997
R02_2016R1_Sim_00456022,4088,7.77198839
R02_2016R1_Sim_00457798,4102,96.62480043
R02_2016R1_Sim_00459654,4119,16.69136798
R02_2016R1_Sim_00459818,4120,46.08605182
R02_2016R1_Sim_00460911,4130,14.83886528
R02_2016R1_Sim_00461180,4132,137.55792594000002
R02_2016R1_Sim_00462880,4148,80.91423368
R02_2016R1_Sim_00463976,4158,2.47889638
R02_2016R1_Sim_00464376,4162,55.18339252
R02_2016R1_Sim_00464527,4163,71.47097348
R02_2016R1_Sim_00465642,4173,109.09573447
R02_2016R1_Sim_00466200,4179,53.03849565
R02_2016R1_Sim_00466440,4181,80.91423368
R02_2016R1_Sim_00467584,4192,48.31297743
R02_2016R1_Sim_00467821,4194,29.683695550000003
R02_2016R1_Sim_00469095,4206,20.381526469999997
R02_2016R1_Sim_00469356,4208,71.47097348
R02_2016R1_Sim_00471173,4225,96.62480043
R02_2016R1_Sim_00472436,4237,35.21949685
R02_2016R1_Sim_00472704,4239,93.73483847
R02_2016R1_Sim_00473177,4244,7.77198839
R02_2016R1_Sim_00474575,4255,1.2381413000000001
R02_2016R1_Sim_00474864,4258,54.49534475
R02_2016R1_Sim_00475301,4262,7.76242995
R02_2016R1_Sim_00475304,4262,5.09598255
R02_2016R1_Sim_00475470,4263,99.70698116999999
R02_2016R1_Sim_00476644,4274,2.47889638
R02_2016R1_Sim_00476913,4276,6.60542059
R02_2016R1_Sim_00477301,4280,29.824786669999998
R02_2016R1_Sim_00477371,4281,2.47889638
R02_2016R1_Sim_00477551,4282,109.09573447
R02_2016R1_Sim_00478944,4295,40.20430279
R02_2016R1_Sim_00479501,4300,80.91423368
R02_2016R1_Sim_00479810,4303,29.824786669999998
R02_2016R1_Sim_00480048,4305,107.68963013999999
R02_2016R1_Sim_00481531,4320,7.77198839
R02_2016R1_Sim_00482935,4331,1.2381413000000001
R02_2016R1_Sim_00483061,4333,7.77198839
R02_2016R1_Sim_00484212,4342,17.31776166
R02_2016R1_Sim_00484470,4344,99.70698116999999
R02_2016R1_Sim_00485698,4356,13.03285026
R02_2016R1_Sim_00486127,4359,55.91486954
R02_2016R1_Sim_00486388,4361,96.62480043
R02_2016R1_Sim_00487305,4370,2.47889638
R02_2016R1_Sim_00487645,4373,6.60542059
R02_2016R1_Sim_00488049,4376,56.93399547999999
R02_2016R1_Sim_00488283,4378,96.62480043
R02_2016R1_Sim_00489216,4387,2.47889638
R02_2016R1_Sim_00489422,4389,1.2381413000000001
R02_2016R1_Sim_00489478,4390,1.2381413000000001
R02_2016R1_Sim_00489672,4391,96.62480043
R02_2016R1_Sim_00491171,4405,21.292947050000002
R02_2016R1_Sim_00491475,4408,1.2381413000000001
R02_2016R1_Sim_00491572,4409,7.76242995
R02_2016R1_Sim_00491734,4410,140.14671755
R02_2016R1_Sim_00493096,4422,109.09573447
R02_2016R1_Sim_00495742,4446,34.932736160000005
R02_2016R1_Sim_00497254,4460,7.77198839
R02_2016R1_Sim_00497432,4461,17.31776166
R02_2016R1_Sim_00497493,4462,7.77198839
R02_2016R1_Sim_00497660,4463,20.381526469999997
R02_2016R1_Sim_00497910,4465,6.60542059
R02_2016R1_Sim_00499717,4482,7.77198839
R02_2016R1_Sim_00501098,4493,1.2381413000000001
R02_2016R1_Sim_00501340,4495,98.65722154
R02_2016R1_Sim_00502673,4508,18.08752775
R02_2016R1_Sim_00502859,4509,98.65722154
R02_2016R1_Sim_00503601,4517,7.77198839
R02_2016R1_Sim_00504021,4520,98.65722154
R02_2016R1_Sim_00504896,4529,2.47889638
R02_2016R1_Sim_00505816,4537,1.2381413000000001
R02_2016R1_Sim_00506519,4543,99.70698116999999
R02_2016R1_Sim_00508047,4557,7.77198839
R02_2016R1_Sim_00508748,4563,54.49534475
R02_2016R1_Sim_00508993,4565,110.36442017
R02_2016R1_Sim_00509169,4567,48.31297743
R02_2016R1_Sim_00509246,4568,16.86975384
R02_2016R1_Sim_00509420,4569,104.52247212999998
R02_2016R1_Sim_00510850,4583,7.77198839
R02_2016R1_Sim_00513240,4603,6.1782511499999995
R02_2016R1_Sim_00513483,4605,107.68963013999999
R02_2016R1_Sim_00514168,4611,96.62480043
R02_2016R1_Sim_00515185,4621,7.77198839
R02_2016R1_Sim_00515434,4623,7.77198839
R02_2016R1_Sim_00516317,4630,48.31297743
R02_2016R1_Sim_00516562,4632,99.70698116999999
R02_2016R1_Sim_00518219,4647,71.47097348
R02_2016R1_Sim_00519496,4659,59.589592929999995
R02_2016R1_Sim_00519563,4660,1.2381413000000001
R02_2016R1_Sim_00519753,4661,68.40720867
R02_2016R1_Sim_00521519,4678,1.2381413000000001
R02_2016R1_Sim_00521710,4679,80.91423368
R02_2016R1_Sim_00522637,4688,1.2381413000000001
R02_2016R1_Sim_00523946,4700,99.70698116999999
R02_2016R1_Sim_00524702,4707,2.47889638
R02_2016R1_Sim_00524884,4708,80.91423368
R02_2016R1_Sim_00526170,4721,2.47889638
R02_2016R1_Sim_00526372,4722,99.70698116999999
R02_2016R1_Sim_00527844,4736,28.58403159
R02_2016R1_Sim_00528104,4738,69.96248231999999
R02_2016R1_Sim_00529209,4749,20.87641215
R02_2016R1_Sim_00529574,4752,7.77198839
R02_2016R1_Sim_00531521,4768,98.65722154
R02_2016R1_Sim_00532914,4780,2.47889638
R02_2016R1_Sim_00533000,4781,72.20170546
R02_2016R1_Sim_00533170,4782,98.65722154
R02_2016R1_Sim_00534145,4792,7.77198839
R02_2016R1_Sim_00534308,4793,45.53535341999999
R02_2016R1_Sim_00534568,4795,80.91423368
R02_2016R1_Sim_00535975,4808,47.10823345
R02_2016R1_Sim_00536218,4810,99.70698116999999
R02_2016R1_Sim_00537269,4821,13.03285026
R02_2016R1_Sim_00538078,4827,50.9300636
R02_2016R1_Sim_00538339,4829,85.05708551000001
R02_2016R1_Sim_00538779,4834,7.77198839
R02_2016R1_Sim_00540011,4844,11.773771290000001
R02_2016R1_Sim_00540089,4845,2.47889638
R02_2016R1_Sim_00540286,4846,98.65722154
R02_2016R1_Sim_00541124,4855,2.47889638
R02_2016R1_Sim_00541180,4855,2.47889638
R02_2016R1_Sim_00541890,4861,107.68963013999999
R02_2016R1_Sim_00542625,4869,13.03285026
R02_2016R1_Sim_00543359,4874,2.47889638
R02_2016R1_Sim_00543681,4877,13.01191259
R02_2016R1_Sim_00543870,4879,98.40436196
R02_2016R1_Sim_00544053,4880,126.00049304000001
R02_2016R1_Sim_00545313,4892,14.647899390000001
R02_2016R1_Sim_00545559,4894,80.91423368
R02_2016R1_Sim_00546475,4903,2.47889638
R02_2016R1_Sim_00547593,4913,99.70698116999999
R02_2016R1_Sim_00548106,4918,13.03285026
R02_2016R1_Sim_00548871,4924,43.78890252000001
R02_2016R1_Sim_00549103,4926,107.68963013999999
R02_2016R1_Sim_00550160,4936,1.2381413000000001
R02_2016R1_Sim_00550251,4937,86.67413090999999
R02_2016R1_Sim_00550413,4938,22.139838929999996
R02_2016R1_Sim_00551833,4952,21.152621739999997
R02_2016R1_Sim_00552004,4953,107.68963013999999
R02_2016R1_Sim_00553345,4965,7.77198839
R02_2016R1_Sim_00553489,4966,2.47889638
R02_2016R1_Sim_00553556,4967,2.47889638
R02_2016R1_Sim_00553731,4968,107.68963013999999
R02_2016R1_Sim_00554797,4978,13.03285026
R02_2016R1_Sim_00555846,4986,40.193598030000004
R02_2016R1_Sim_00557298,5000,7.77198839
R02_2016R1_Sim_00558310,5008,53.03849565
R02_2016R1_Sim_00558369,5009,11.61893987
R02_2016R1_Sim_00558531,5010,99.70698116999999
R02_2016R1_Sim_00560486,5027,2.47889638
R02_2016R1_Sim_00560774,5030,43.78890252000001
R02_2016R1_Sim_00562327,5043,1.2381413000000001
R02_2016R1_Sim_00562412,5044,91.3129208
R02_2016R1_Sim_00562568,5045,96.62480043
R02_2016R1_Sim_00563976,5058,7.77198839
R02_2016R1_Sim_00564942,5065,1.2381413000000001
R02_2016R1_Sim_00565585,5071,16.07700658
R02_2016R1_Sim_00565836,5073,104.52247212999998
R02_2016R1_Sim_00567433,5088,14.252667670000001
R02_2016R1_Sim_00567687,5090,104.52247212999998
R02_2016R1_Sim_00568457,5097,98.65722154
R02_2016R1_Sim_00569204,5104,2.47889638
R02_2016R1_Sim_00569322,5106,1.2381413000000001
R02_2016R1_Sim_00569869,5110,1.2381413000000001
R02_2016R1_Sim_00570198,5113,18.87303531
R02_2016R1_Sim_00570421,5115,96.62480043
R02_2016R1_Sim_00571268,5122,2.47889638
R02_2016R1_Sim_00571882,5128,3.67645776
R02_2016R1_Sim_00572055,5129,101.86687468
R02_2016R1_Sim_00573180,5140,1.2381413000000001
R02_2016R1_Sim_00573432,5142,28.41982674
R02_2016R1_Sim_00574821,5155,18.22785306
R02_2016R1_Sim_00575130,5158,48.31297743
R02_2016R1_Sim_00575379,5160,99.70698116999999
R02_2016R1_Sim_00577322,5177,1.2381413000000001
R02_2016R1_Sim_00577548,5179,79.27370369
R02_2016R1_Sim_00578826,5191,110.36442017
R02_2016R1_Sim_00580636,5208,54.45802044
R02_2016R1_Sim_00580719,5209,2.7776240100000003
R02_2016R1_Sim_00580871,5210,44.97520327
R02_2016R1_Sim_00581911,5220,101.00802767
R02_2016R1_Sim_00581916,5220,1.2381413000000001
R02_2016R1_Sim_00582094,5221,71.47097348
R02_2016R1_Sim_00583719,5237,7.77198839
R02_2016R1_Sim_00584474,5243,96.62480043
R02_2016R1_Sim_00586172,5259,104.52247212999998
R02_2016R1_Sim_00587068,5268,3.85650992
R02_2016R1_Sim_00587933,5275,16.07700658
R02_2016R1_Sim_00588026,5276,7.76242995
R02_2016R1_Sim_00588176,5277,107.68963013999999
R02_2016R1_Sim_00590126,5295,2.47889638
R02_2016R1_Sim_00590373,5297,107.68963013999999
R02_2016R1_Sim_00591195,5305,2.47889638
R02_2016R1_Sim_00591444,5307,99.70698116999999
R02_2016R1_Sim_00593372,5325,49.51053881
R02_2016R1_Sim_00593627,5327,99.70698116999999
R02_2016R1_Sim_00593801,5329,29.824786669999998
R02_2016R1_Sim_00594028,5331,80.91423368
R02_2016R1_Sim_00595989,5349,7.77198839
R02_2016R1_Sim_00596888,5356,33.9676385
R02_2016R1_Sim_00597147,5358,104.52247212999998
R02_2016R1_Sim_00597970,5366,13.03285026
R02_2016R1_Sim_00599097,5375,99.70698116999999
R02_2016R1_Sim_00599629,5381,7.77198839
R02_2016R1_Sim_00600339,5387,7.77198839
R02_2016R1_Sim_00601340,5395,99.70698116999999
R02_2016R1_Sim_00601560,5397,86.38246678
R02_2016R1_Sim_00601654,5398,69.11952472
R02_2016R1_Sim_00601805,5399,107.68963013999999
R02_2016R1_Sim_00603834,5418,13.03285026
R02_2016R1_Sim_00605263,5429,107.68963013999999
R02_2016R1_Sim_00607237,5448,1.2381413000000001
R02_2016R1_Sim_00607427,5449,93.73483847
R02_2016R1_Sim_00607654,5452,13.03285026
R02_2016R1_Sim_00609290,5465,2.47889638
R02_2016R1_Sim_00609349,5466,3.67645776
R02_2016R1_Sim_00609543,5467,107.68963013999999
R02_2016R1_Sim_00610767,5478,1.2381413000000001
R02_2016R1_Sim_00611425,5484,1.2381413000000001
R02_2016R1_Sim_00611609,5485,96.62480043
R02_2016R1_Sim_00614089,5508,99.70698116999999
R02_2016R1_Sim_00615194,5519,1.2381413000000001
R02_2016R1_Sim_00615373,5520,96.62480043
R02_2016R1_Sim_00616850,5534,1.2381413000000001
R02_2016R1_Sim_00616922,5535,2.47889638
R02_2016R1_Sim_00617116,5536,101.86687468
R02_2016R1_Sim_00619217,5555,26.68867183
R02_2016R1_Sim_00619456,5557,22.139838929999996
R02_2016R1_Sim_00620453,5567,1.2381413000000001
R02_2016R1_Sim_00621145,5572,1.2381413000000001
R02_2016R1_Sim_00621681,5577,16.69136798
R02_2016R1_Sim_00621830,5578,111.60256147
R02_2016R1_Sim_00623318,5592,29.824786669999998
R02_2016R1_Sim_00623586,5594,98.65722154
R02_2016R1_Sim_00623947,5598,13.03285026
R02_2016R1_Sim_00625118,5607,2.47889638
R02_2016R1_Sim_00625442,5610,14.647899390000001
R02_2016R1_Sim_00625512,5611,1.2381413000000001
R02_2016R1_Sim_00625534,5611,90.07216572000002
R02_2016R1_Sim_00626749,5621,14.252667670000001
R02_2016R1_Sim_00626822,5622,2.47889638
R02_2016R1_Sim_00627006,5623,157.74282445000006
R02_2016R1_Sim_00627681,5630,1.2381413000000001
R02_2016R1_Sim_00627921,5632,96.62480043
R02_2016R1_Sim_00629252,5645,1.2381413000000001
R02_2016R1_Sim_00629919,5650,80.91423368
R02_2016R1_Sim_00631644,5666,68.40720867
R02_2016R1_Sim_00633214,5681,7.77198839
R02_2016R1_Sim_00633624,5684,99.70698116999999
R02_2016R1_Sim_00633649,5685,1.2381413000000001
R02_2016R1_Sim_00634122,5689,53.29778337
R02_2016R1_Sim_00634219,5690,91.3129208
R02_2016R1_Sim_00634387,5691,98.65722154
R02_2016R1_Sim_00635328,5700,2.47889638
R02_2016R1_Sim_00635580,5703,7.77198839
R02_2016R1_Sim_00635587,5703,2.47889638
R02_2016R1_Sim_00637241,5716,1.2381413000000001
R02_2016R1_Sim_00637892,5722,20.381526469999997
R02_2016R1_Sim_00637969,5723,2.47889638
R02_2016R1_Sim_00638152,5724,96.62480043
R02_2016R1_Sim_00639139,5734,13.03285026
R02_2016R1_Sim_00639822,5739,1.2381413000000001
R02_2016R1_Sim_00640666,5747,7.77198839
R02_2016R1_Sim_00642389,5761,58.57046699
R02_2016R1_Sim_00642619,5763,110.36442017
R02_2016R1_Sim_00643248,5769,29.824786669999998
R02_2016R1_Sim_00643510,5771,110.36442017
R02_2016R1_Sim_00644425,5780,2.47889638
R02_2016R1_Sim_00644983,5785,1.2381413000000001
R02_2016R1_Sim_00645351,5789,39.77036202000001
R02_2016R1_Sim_00645519,5790,99.70698116999999
R02_2016R1_Sim_00645946,5795,7.77198839
R02_2016R1_Sim_00646661,5800,1.2381413000000001
R02_2016R1_Sim_00646958,5803,29.824786669999998
R02_2016R1_Sim_00647344,5806,2.47889638
R02_2016R1_Sim_00647481,5808,13.03285026
R02_2016R1_Sim_00647888,5811,99.70698116999999
R02_2016R1_Sim_00649254,5823,8.92596746
R02_2016R1_Sim_00649315,5824,5.09598255
R02_2016R1_Sim_00649501,5825,98.65722154
R02_2016R1_Sim_00651009,5839,50.1424458
R02_2016R1_Sim_00651081,5840,25.3691802
R02_2016R1_Sim_00651260,5841,96.62480043
R02_2016R1_Sim_00651626,5845,7.77198839
R02_2016R1_Sim_00654172,5866,57.1509422
R02_2016R1_Sim_00654530,5869,48.31297743
R02_2016R1_Sim_00654782,5871,23.15896487
R02_2016R1_Sim_00656766,5889,48.31297743
R02_2016R1_Sim_00657009,5891,99.70698116999999
R02_2016R1_Sim_00658964,5909,17.15503299
R02_2016R1_Sim_00659922,5917,89.1230415
R02_2016R1_Sim_00660179,5919,22.139838929999996
R02_2016R1_Sim_00661553,5932,49.51053881
R02_2016R1_Sim_00661641,5933,22.73364198
R02_2016R1_Sim_00661806,5934,27.400700800000003
R02_2016R1_Sim_00662791,5944,7.77198839
R02_2016R1_Sim_00663070,5946,7.77198839
R02_2016R1_Sim_00664465,5958,7.77198839
R02_2016R1_Sim_00666499,5975,13.03285026
R02_2016R1_Sim_00667792,5985,96.62480043
R02_2016R1_Sim_00668842,5996,7.77198839
R02_2016R1_Sim_00669866,6004,107.68963013999999
R02_2016R1_Sim_00670002,6006,7.77198839
R02_2016R1_Sim_00670006,6006,7.77198839
R02_2016R1_Sim_00670171,6007,48.31297743
R02_2016R1_Sim_00670428,6009,99.70698116999999
R02_2016R1_Sim_00671370,6018,2.47889638
R02_2016R1_Sim_00671531,6020,7.77198839
R02_2016R1_Sim_00671695,6021,48.31297743
R02_2016R1_Sim_00671953,6023,68.40720867
R02_2016R1_Sim_00672765,6031,57.13264345
R02_2016R1_Sim_00673019,6033,107.68963013999999
R02_2016R1_Sim_00673945,6042,2.47889638
R02_2016R1_Sim_00674525,6048,7.77198839
R02_2016R1_Sim_00674778,6050,181.77777387000006
R02_2016R1_Sim_00674936,6051,28.41982674
R02_2016R1_Sim_00675604,6058,29.824786669999998
R02_2016R1_Sim_00675859,6060,47.72203862
R02_2016R1_Sim_00677062,6072,13.03285026
R02_2016R1_Sim_00677858,6079,13.03285026
R02_2016R1_Sim_00677866,6079,1.2381413000000001
R02_2016R1_Sim_00678690,6086,13.03285026
R02_2016R1_Sim_00679601,6093,55.91486954
R02_2016R1_Sim_00679835,6095,108.92777143999999
R02_2016R1_Sim_00681681,6112,91.3129208
R02_2016R1_Sim_00681852,6113,109.09573447
R02_2016R1_Sim_00683010,6124,29.824786669999998
R02_2016R1_Sim_00683272,6126,96.62480043
R02_2016R1_Sim_00684077,6133,107.68963013999999
R02_2016R1_Sim_00685597,6148,3.67645776
R02_2016R1_Sim_00685621,6148,7.76242995
R02_2016R1_Sim_00685788,6149,96.62480043
R02_2016R1_Sim_00687487,6165,69.96248231999999
R02_2016R1_Sim_00688373,6174,7.77198839
R02_2016R1_Sim_00688541,6175,2.47889638
R02_2016R1_Sim_00688605,6176,87.91227221000001
R02_2016R1_Sim_00688812,6177,99.70698116999999
R02_2016R1_Sim_00689574,6185,7.77198839
R02_2016R1_Sim_00690258,6190,2.47889638
R02_2016R1_Sim_00690787,6195,28.58403159
R02_2016R1_Sim_00691026,6197,80.91423368
R02_2016R1_Sim_00692065,6207,15.88865447
R02_2016R1_Sim_00692310,6209,80.91423368
R02_2016R1_Sim_00695218,6234,8.955875160000002
R02_2016R1_Sim_00695921,6241,7.77198839
R02_2016R1_Sim_00696822,6248,48.31297743
R02_2016R1_Sim_00697063,6250,22.139838929999996
R02_2016R1_Sim_00698374,6263,2.47889638
R02_2016R1_Sim_00698665,6265,110.36442017
R02_2016R1_Sim_00700263,6280,48.31297743
R02_2016R1_Sim_00700516,6282,101.86687468
R02_2016R1_Sim_00702430,6299,99.70698116999999
R02_2016R1_Sim_00703447,6309,18.51532304
R02_2016R1_Sim_00703522,6310,2.47889638
R02_2016R1_Sim_00703692,6311,99.70698116999999
R02_2016R1_Sim_00705719,6330,7.77198839
R02_2016R1_Sim_00705880,6331,32.60241068
R02_2016R1_Sim_00706946,6340,105.52973663
R02_2016R1_Sim_00707507,6345,1.2381413000000001
R02_2016R1_Sim_00707752,6347,109.09573447
R02_2016R1_Sim_00708439,6354,55.91486954
R02_2016R1_Sim_00708686,6356,107.68963013999999
R02_2016R1_Sim_00710348,6372,104.52247212999998
R02_2016R1_Sim_00712121,6388,6.60542059
R02_2016R1_Sim_00712811,6394,7.76242995
R02_2016R1_Sim_00712999,6395,109.09573447
